date,problem,algorytm,struktura,wierzcholki,gestosc,iteracja,czas_us
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,min,153
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,max,8174
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,1,729
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,2,601
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,3,860
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,4,2769
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,5,561
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,6,485
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,7,705
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,8,621
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,9,558
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,10,690
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,11,797
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,12,609
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,13,546
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,14,639
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,15,742
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,16,671
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,17,1073
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,18,1037
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,19,1105
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,20,1069
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,21,1111
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,22,705
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,23,623
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,24,961
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,25,617
2026-06-25 17:03:20,mf,ford-fulkerson,macierz,50,50,26,578
